State,County,Supercenters & club stores (% change) 2011-16 (PCH_SUPERC_11_16),Units,FIPS,FID
South Dakota,Minnehaha,66.666666667,% change,46099,2467
South Dakota,Moody,0.0,% change,46101,2485
South Dakota,Pennington,50.0,% change,46103,2497
South Dakota,Perkins,0.0,% change,46105,2502
South Dakota,Potter,0.0,% change,46107,2506
South Dakota,Roberts,0.0,% change,46109,2511
South Dakota,Sanborn,0.0,% change,46111,2514
South Dakota,Shannon,0.0,% change,46113,2519
South Dakota,Spink,0.0,% change,46115,2523
South Dakota,Stanley,0.0,% change,46117,2530
South Dakota,Sully,0.0,% change,46119,2535
South Dakota,Todd,0.0,% change,46121,2540
South Dakota,Tripp,0.0,% change,46123,2546
South Dakota,Turner,0.0,% change,46125,2550
South Dakota,Union,0.0,% change,46127,2557
South Dakota,Walworth,0.0,% change,46129,2561
South Dakota,Yankton,0.0,% change,46135,2569
South Dakota,Ziebach,0.0,% change,46137,2578
Tennessee,Anderson,0.0,% change,47001,2584
Tennessee,Bedford,0.0,% change,47003,2593
Tennessee,Benton,0.0,% change,47005,2598
Tennessee,Bledsoe,0.0,% change,47007,2602
Tennessee,Blount,0.0,% change,47009,2622
Tennessee,Bradley,0.0,% change,47011,2627
Tennessee,Campbell,0.0,% change,47013,2633
Tennessee,Cannon,0.0,% change,47015,2638
Tennessee,Carroll,0.0,% change,47017,2648
Tennessee,Carter,0.0,% change,47019,2654
Tennessee,Cheatham,0.0,% change,47021,2660
Tennessee,Chester,0.0,% change,47023,2664
Tennessee,Claiborne,0.0,% change,47025,2670
Tennessee,Clay,0.0,% change,47027,2679
Tennessee,Cocke,0.0,% change,47029,2686
Tennessee,Coffee,0.0,% change,47031,2689
Tennessee,Crockett,0.0,% change,47033,2693
Tennessee,Cumberland,0.0,% change,47035,2696
Tennessee,Davidson,10.0,% change,47037,2698
Tennessee,Decatur,0.0,% change,47039,2705
Tennessee,DeKalb,0.0,% change,47041,2710
Tennessee,Dickson,0.0,% change,47043,2717
Tennessee,Dyer,0.0,% change,47045,2723
Tennessee,Fayette,0.0,% change,47047,2726
Tennessee,Fentress,0.0,% change,47049,2731
Tennessee,Franklin,0.0,% change,47051,2734
Tennessee,Gibson,0.0,% change,47053,2739
Tennessee,Giles,0.0,% change,47055,2743
Tennessee,Grainger,0.0,% change,47057,2748
Tennessee,Greene,0.0,% change,47059,2750
Tennessee,Grundy,0.0,% change,47061,2754
Tennessee,Hamblen,100.0,% change,47063,2757
Tennessee,Hamilton,0.0,% change,47065,2761
Tennessee,Hancock,0.0,% change,47067,2766
Tennessee,Hardeman,0.0,% change,47069,2770
Tennessee,Hardin,0.0,% change,47071,2773
Tennessee,Hawkins,0.0,% change,47073,2779
Tennessee,Haywood,0.0,% change,47075,2781
Tennessee,Henderson,0.0,% change,47077,2786
Tennessee,Henry,0.0,% change,47079,2789
Tennessee,Hickman,0.0,% change,47081,2792
Tennessee,Houston,0.0,% change,47083,2796
Tennessee,Humphreys,0.0,% change,47085,2798
Tennessee,Jackson,0.0,% change,47087,2801
Tennessee,Jefferson,0.0,% change,47089,2804
Tennessee,Johnson,0.0,% change,47091,2808
Tennessee,Knox,37.5,% change,47093,2814
Tennessee,Lake,0.0,% change,47095,2817
Tennessee,Lauderdale,0.0,% change,47097,2821
Tennessee,Lawrence,0.0,% change,47099,2823
Tennessee,Lewis,0.0,% change,47101,2825
Tennessee,Lincoln,0.0,% change,47103,2828
Tennessee,Loudon,0.0,% change,47105,2830
Tennessee,McMinn,0.0,% change,47107,2833
Tennessee,McNairy,0.0,% change,47109,2836
Tennessee,Macon,0.0,% change,47111,2839
Tennessee,Madison,0.0,% change,47113,2841
Tennessee,Marion,0.0,% change,47115,2844
Tennessee,Marshall,0.0,% change,47117,2848
Tennessee,Maury,200.0,% change,47119,2850
Tennessee,Meigs,0.0,% change,47121,2854
Tennessee,Monroe,100.0,% change,47123,2857
Tennessee,Montgomery,0.0,% change,47125,2859
Tennessee,Moore,0.0,% change,47127,2863
Tennessee,Morgan,0.0,% change,47129,2866
Tennessee,Obion,0.0,% change,47131,2872
Tennessee,Overton,0.0,% change,47133,2875
Tennessee,Perry,0.0,% change,47135,2878
Tennessee,Pickett,0.0,% change,47137,2881
Tennessee,Polk,0.0,% change,47139,2883
Tennessee,Putnam,0.0,% change,47141,2890
Tennessee,Rhea,0.0,% change,47143,2893
Tennessee,Roane,0.0,% change,47145,2001
Tennessee,Robertson,0.0,% change,47147,2011
Tennessee,Rutherford,75.0,% change,47149,2015
Tennessee,Scott,0.0,% change,47151,2020
Tennessee,Sequatchie,0.0,% change,47153,2025
Tennessee,Sevier,0.0,% change,47155,2030
Tennessee,Shelby,0.0,% change,47157,2033
Tennessee,Smith,nan,% change,47159,2037
Tennessee,Stewart,0.0,% change,47161,2041
Tennessee,Sullivan,-25.0,% change,47163,2046
Tennessee,Sumner,0.0,% change,47165,2050
Tennessee,Tipton,0.0,% change,47167,2055
Tennessee,Trousdale,0.0,% change,47169,2062
Tennessee,Unicoi,0.0,% change,47171,2069
Tennessee,Union,0.0,% change,47173,2073
Tennessee,Van Buren,0.0,% change,47175,2077
Tennessee,Warren,0.0,% change,47177,2081
Tennessee,Washington,-25.0,% change,47179,2085
Tennessee,Wayne,0.0,% change,47181,2089
Tennessee,Weakley,0.0,% change,47183,2096
Tennessee,White,0.0,% change,47185,2100
Tennessee,Williamson,33.333333333,% change,47187,2105
Tennessee,Wilson,0.0,% change,47189,2111
Texas,Anderson,0.0,% change,48001,2113
Texas,Andrews,0.0,% change,48003,2117
Texas,Angelina,0.0,% change,48005,2124
Texas,Aransas,0.0,% change,48007,2162
Texas,Archer,0.0,% change,48009,2168
Texas,Armstrong,0.0,% change,48011,2172
Texas,Atascosa,0.0,% change,48013,2173
Texas,Austin,0.0,% change,48015,2177
Texas,Bailey,0.0,% change,48017,2179
Texas,Bandera,0.0,% change,48019,2183
Texas,Bastrop,100.0,% change,48021,2190
Texas,Baylor,0.0,% change,48023,2192
Texas,Bee,0.0,% change,48025,2196
Texas,Bell,33.333333333,% change,48027,2198
Texas,Bexar,79.166666667,% change,48029,2203
Texas,Blanco,0.0,% change,48031,2207
Texas,Borden,0.0,% change,48033,2212
Texas,Bosque,0.0,% change,48035,2216
Texas,Bowie,33.333333333,% change,48037,2224
Texas,Brazoria,42.857142857,% change,48039,2240
Texas,Brazos,100.0,% change,48041,2253
Texas,Brewster,0.0,% change,48043,2262
Texas,Briscoe,0.0,% change,48045,2269
Texas,Brooks,0.0,% change,48047,2279
Texas,Brown,0.0,% change,48049,2296
Texas,Burleson,0.0,% change,48051,2304
Texas,Burnet,0.0,% change,48053,2312
Texas,Caldwell,nan,% change,48055,2320
Texas,Calhoun,0.0,% change,48057,2327
Texas,Callahan,0.0,% change,48059,2331
Texas,Cameron,42.857142857,% change,48061,2359
Texas,Camp,0.0,% change,48063,2373
Texas,Carson,0.0,% change,48065,2377
Texas,Cass,0.0,% change,48067,2382
Texas,Castro,0.0,% change,48069,2386
Texas,Chambers,nan,% change,48071,2395
Texas,Cherokee,0.0,% change,48073,2400
Texas,Childress,0.0,% change,48075,2405
Texas,Clay,0.0,% change,48077,2409
Texas,Cochran,0.0,% change,48079,2413
Texas,Coke,0.0,% change,48081,2418
Texas,Coleman,0.0,% change,48083,2423
Texas,Collin,22.727272727,% change,48085,2429
Texas,Collingsworth,0.0,% change,48087,2434
Texas,Colorado,0.0,% change,48089,2441
Texas,Comal,100.0,% change,48091,2449
Texas,Comanche,0.0,% change,48093,2455
Texas,Concho,0.0,% change,48095,2458
Texas,Cooke,0.0,% change,48097,2463
Texas,Coryell,0.0,% change,48099,2469
Texas,Cottle,0.0,% change,48101,2473
Texas,Crane,0.0,% change,48103,2478
Texas,Crockett,0.0,% change,48105,2483
Texas,Crosby,0.0,% change,48107,2487
Texas,Culberson,0.0,% change,48109,2491
Texas,Dallam,0.0,% change,48111,2498
Texas,Dallas,33.333333333,% change,48113,2507
Texas,Dawson,0.0,% change,48115,2512
Texas,Deaf Smith,0.0,% change,48117,2515
Texas,Delta,0.0,% change,48119,2524
Texas,Denton,18.75,% change,48121,2532
Texas,DeWitt,0.0,% change,48123,2538
Texas,Dickens,0.0,% change,48125,2542
Texas,Dimmit,0.0,% change,48127,2548
Texas,Donley,0.0,% change,48129,2551
Texas,Duval,0.0,% change,48131,2556
Texas,Eastland,0.0,% change,48133,2562
Texas,Ector,0.0,% change,48135,2568
Texas,Edwards,0.0,% change,48137,2574
Texas,Ellis,33.333333333,% change,48139,2579
Texas,El Paso,33.333333333,% change,48141,2588
Texas,Erath,0.0,% change,48143,2597
Texas,Falls,0.0,% change,48145,2601
Texas,Fannin,0.0,% change,48147,2621
Texas,Fayette,0.0,% change,48149,2624
Texas,Fisher,0.0,% change,48151,2628
Texas,Floyd,0.0,% change,48153,2630
Texas,Foard,0.0,% change,48155,2002
Texas,Fort Bend,30.0,% change,48157,2009
Texas,Franklin,0.0,% change,48159,2016
Texas,Freestone,0.0,% change,48161,2022
Texas,Frio,0.0,% change,48163,2028
Texas,Gaines,0.0,% change,48165,2032
Texas,Galveston,16.666666667,% change,48167,2059
Texas,Garza,0.0,% change,48169,2060
Texas,Gillespie,0.0,% change,48171,2066
Texas,Glasscock,0.0,% change,48173,2072
Texas,Goliad,0.0,% change,48175,2079
Texas,Gonzales,0.0,% change,48177,2086
Texas,Gray,0.0,% change,48179,2088
Texas,Grayson,0.0,% change,48181,2094
Texas,Gregg,0.0,% change,48183,2101
Texas,Grimes,0.0,% change,48185,2108
Texas,Guadalupe,50.0,% change,48187,2116
Texas,Hale,0.0,% change,48189,2120
Texas,Hall,0.0,% change,48191,2125
Texas,Hamilton,0.0,% change,48193,2128
Texas,Hansford,0.0,% change,48195,2132
Texas,Hardeman,0.0,% change,48197,2137
Texas,Hardin,0.0,% change,48199,2142
Texas,Harris,20.754716981,% change,48201,2149
Texas,Harrison,0.0,% change,48203,2157
Texas,Hartley,0.0,% change,48205,2160
Texas,Haskell,0.0,% change,48207,2163
Texas,Hays,33.333333333,% change,48209,2166
Texas,Hemphill,0.0,% change,48211,2171
Texas,Henderson,0.0,% change,48213,2178
Texas,Hidalgo,70.0,% change,48215,2188
Texas,Hill,0.0,% change,48217,2201
Texas,Hockley,0.0,% change,48219,2208
Texas,Hood,0.0,% change,48221,2213
Texas,Hopkins,0.0,% change,48223,2221
Texas,Houston,0.0,% change,48225,2228
Texas,Howard,0.0,% change,48227,2231
Texas,Hudspeth,0.0,% change,48229,2241
Texas,Hunt,0.0,% change,48231,2246
Texas,Hutchinson,0.0,% change,48233,2249
Texas,Irion,0.0,% change,48235,2255
Texas,Jack,0.0,% change,48237,2256
Texas,Jackson,0.0,% change,48239,2264
Texas,Jasper,0.0,% change,48241,2271
Texas,Jeff Davis,0.0,% change,48243,2275
Texas,Jefferson,0.0,% change,48245,2285
Texas,Jim Hogg,0.0,% change,48247,2288
Texas,Jim Wells,0.0,% change,48249,2294
Texas,Johnson,0.0,% change,48251,2299
Texas,Jones,0.0,% change,48253,2301
Texas,Karnes,0.0,% change,48255,2307
Texas,Kaufman,50.0,% change,48257,2314
Texas,Kendall,0.0,% change,48259,2319
Texas,Kenedy,0.0,% change,48261,2330
Texas,Kent,0.0,% change,48263,2335
Texas,Kerr,0.0,% change,48265,2337
Texas,Kimble,0.0,% change,48267,2339
Texas,King,0.0,% change,48269,2342
Texas,Kinney,0.0,% change,48271,2347
Texas,Kleberg,0.0,% change,48273,2358
Texas,Knox,0.0,% change,48275,2364
Texas,Lamar,0.0,% change,48277,2371
Texas,Lamb,0.0,% change,48279,2376
Texas,Lampasas,0.0,% change,48281,2381
Texas,La Salle,0.0,% change,48283,2388
Texas,Lavaca,0.0,% change,48285,2392
Texas,Lee,0.0,% change,48287,2398
Texas,Leon,0.0,% change,48289,2402
Texas,Liberty,0.0,% change,48291,2404
Texas,Limestone,0.0,% change,48293,2408
Texas,Lipscomb,0.0,% change,48295,2412
Texas,Live Oak,0.0,% change,48297,2416
Texas,Llano,0.0,% change,48299,2421
Texas,Loving,0.0,% change,48301,2424
Texas,Lubbock,16.666666667,% change,48303,2428
Texas,Lynn,0.0,% change,48305,2438
Texas,McCulloch,nan,% change,48307,2452
Texas,McLennan,0.0,% change,48309,2477
Texas,McMullen,0.0,% change,48311,2494
Texas,Madison,0.0,% change,48313,2526
Texas,Marion,0.0,% change,48315,2547
Texas,Martin,0.0,% change,48317,2564
Texas,Mason,0.0,% change,48319,2570
Texas,Matagorda,0.0,% change,48321,2637
Texas,Maverick,0.0,% change,48323,2649
Texas,Medina,100.0,% change,48325,2652
Texas,Menard,0.0,% change,48327,2655
Texas,Midland,0.0,% change,48329,2657
Texas,Milam,0.0,% change,48331,2659
Texas,Mills,0.0,% change,48333,2663
Texas,Mitchell,0.0,% change,48335,2666
Texas,Montague,0.0,% change,48337,2669
Texas,Montgomery,37.5,% change,48339,2682
Texas,Moore,0.0,% change,48341,2683
Texas,Morris,0.0,% change,48343,2688
Texas,Motley,0.0,% change,48345,2692
Texas,Nacogdoches,0.0,% change,48347,2701
Texas,Navarro,0.0,% change,48349,2706
Texas,Newton,0.0,% change,48351,2711
Texas,Nolan,0.0,% change,48353,2714
Texas,Nueces,50.0,% change,48355,2194
Texas,Ochiltree,0.0,% change,48357,2204
Texas,Oldham,0.0,% change,48359,2210
Texas,Orange,0.0,% change,48361,2214
Texas,Palo Pinto,0.0,% change,48363,2220
Texas,Panola,nan,% change,48365,2227
Texas,Parker,0.0,% change,48367,2229
Texas,Parmer,0.0,% change,48369,2235
Texas,Pecos,nan,% change,48371,2239
Texas,Polk,0.0,% change,48373,2243
Texas,Potter,33.333333333,% change,48375,2247
Texas,Presidio,0.0,% change,48377,2261
Texas,Rains,0.0,% change,48379,2268
Texas,Randall,33.333333333,% change,48381,2274
Texas,Reagan,0.0,% change,48383,2280
Texas,Real,0.0,% change,48385,2283
Texas,Red River,0.0,% change,48387,2295
Texas,Reeves,0.0,% change,48389,2308
Texas,Refugio,0.0,% change,48391,2334
Texas,Roberts,0.0,% change,48393,2348
Texas,Robertson,0.0,% change,48395,2353
Texas,Rockwall,100.0,% change,48397,2355
Texas,Runnels,0.0,% change,48399,2361
Texas,Rusk,0.0,% change,48401,2367
Texas,Sabine,0.0,% change,48403,2370
Texas,San Augustine,0.0,% change,48405,2380
Texas,San Jacinto,0.0,% change,48407,2387
Texas,San Patricio,0.0,% change,48409,2415
Texas,San Saba,0.0,% change,48411,2435
Texas,Schleicher,0.0,% change,48413,2437
Texas,Scurry,0.0,% change,48415,2443
Texas,Shackelford,0.0,% change,48417,2445
Texas,Shelby,0.0,% change,48419,2448
Texas,Sherman,0.0,% change,48421,2453
Texas,Smith,0.0,% change,48423,2465
Texas,Somervell,0.0,% change,48425,2470
Texas,Starr,0.0,% change,48427,2474
Texas,Stephens,0.0,% change,48429,2480
Texas,Sterling,0.0,% change,48431,2481
Texas,Stonewall,0.0,% change,48433,2486
Texas,Sutton,0.0,% change,48435,2490
Texas,Swisher,0.0,% change,48437,2495
Texas,Tarrant,17.5,% change,48439,2500
Texas,Taylor,0.0,% change,48441,2508
Texas,Terrell,0.0,% change,48443,2518
Texas,Terry,0.0,% change,48445,2522
Texas,Throckmorton,0.0,% change,48447,2525
Texas,Titus,100.0,% change,48449,2531
Texas,Tom Green,33.333333333,% change,48451,2536
Texas,Travis,14.285714286,% change,48453,2543
Texas,Trinity,0.0,% change,48455,2553
Texas,Tyler,0.0,% change,48457,2560
Texas,Upshur,0.0,% change,48459,2566
Texas,Upton,0.0,% change,48461,2572
Texas,Uvalde,0.0,% change,48463,2576
Texas,Val Verde,0.0,% change,48465,2582
Texas,Van Zandt,0.0,% change,48467,2586
Texas,Victoria,50.0,% change,48469,2595
Texas,Walker,0.0,% change,48471,2603
Texas,Waller,0.0,% change,48473,2606
Texas,Ward,0.0,% change,48475,2610
Texas,Washington,0.0,% change,48477,2613
Texas,Webb,33.333333333,% change,48479,2616
Texas,Wharton,0.0,% change,48481,2618
Texas,Wheeler,0.0,% change,48483,2623
Texas,Wichita,0.0,% change,48485,2632
Texas,Wilbarger,0.0,% change,48487,2634
Texas,Willacy,-100.0,% change,48489,2639
Texas,Williamson,33.333333333,% change,48491,2640
Texas,Wilson,nan,% change,48493,2641
Texas,Winkler,0.0,% change,48495,2642
Texas,Wise,0.0,% change,48497,2643
Texas,Wood,0.0,% change,48499,2644
Texas,Yoakum,0.0,% change,48501,2645
Texas,Young,0.0,% change,48503,2646
Texas,Zapata,0.0,% change,48505,2650
Texas,Zavala,0.0,% change,48507,2651
Utah,Beaver,0.0,% change,49001,2653
Utah,Box Elder,0.0,% change,49003,2658
Utah,Cache,0.0,% change,49005,2661
Utah,Carbon,0.0,% change,49007,2665
Utah,Daggett,0.0,% change,49009,2668
Utah,Davis,0.0,% change,49011,2671
Utah,Duchesne,0.0,% change,49013,2672
Utah,Emery,0.0,% change,49015,2673
Utah,Garfield,0.0,% change,49017,2674
Utah,Grand,0.0,% change,49019,2675
Utah,Iron,0.0,% change,49021,2676
Utah,Juab,0.0,% change,49023,2677
Utah,Kane,0.0,% change,49025,2678
Utah,Millard,0.0,% change,49027,2680
Utah,Morgan,0.0,% change,49029,2681
Utah,Piute,0.0,% change,49031,2685
Utah,Rich,0.0,% change,49033,2687
Utah,Salt Lake,31.818181818,% change,49035,2690
Utah,San Juan,0.0,% change,49037,2694
Utah,Sanpete,0.0,% change,49039,2697
Utah,Sevier,0.0,% change,49041,2702
Utah,Summit,nan,% change,49043,2703
Utah,Tooele,0.0,% change,49045,2707
Utah,Uintah,0.0,% change,49047,2539
Utah,Utah,16.666666667,% change,49049,2555
Utah,Wasatch,0.0,% change,49051,2567
Utah,Washington,0.0,% change,49053,2577
Utah,Wayne,0.0,% change,49055,2580
Utah,Weber,0.0,% change,49057,2587
Vermont,Addison,0.0,% change,50001,2590
Vermont,Bennington,0.0,% change,50003,2591
Vermont,Caledonia,0.0,% change,50005,2596
Vermont,Chittenden,0.0,% change,50007,2599
Vermont,Essex,0.0,% change,50009,2604
Vermont,Franklin,nan,% change,50011,2607
Vermont,Grand Isle,0.0,% change,50013,2609
Vermont,Lamoille,0.0,% change,50015,2611
Vermont,Orange,0.0,% change,50017,2612
Vermont,Orleans,0.0,% change,50019,2614
Vermont,Rutland,0.0,% change,50021,2615
Vermont,Washington,0.0,% change,50023,2617
Vermont,Windham,0.0,% change,50025,2620
Vermont,Windsor,0.0,% change,50027,2625
Virginia,Accomack,0.0,% change,51001,2719
Virginia,Albemarle,200.0,% change,51003,2728
Virginia,Alleghany,0.0,% change,51005,2733
Virginia,Amelia,0.0,% change,51007,2741
Virginia,Amherst,0.0,% change,51009,2746
Virginia,Appomattox,0.0,% change,51011,2749
Virginia,Arlington,0.0,% change,51013,2753
Virginia,Augusta,0.0,% change,51015,2758
Virginia,Bath,0.0,% change,51017,2763
Virginia,Bedford County,-100.0,% change,51019,2769
Virginia,Bland,0.0,% change,51021,2772
Virginia,Botetourt,0.0,% change,51023,2776
Virginia,Brunswick,0.0,% change,51025,2777
Virginia,Buchanan,0.0,% change,51027,2784
Virginia,Buckingham,0.0,% change,51029,2785
Virginia,Campbell,0.0,% change,51031,2788
Virginia,Caroline,0.0,% change,51033,2793
Virginia,Carroll,0.0,% change,51035,2797
Virginia,Charles City,0.0,% change,51036,2806
Virginia,Charlotte,0.0,% change,51037,2810
Virginia,Chesterfield,0.0,% change,51041,2816
Virginia,Clarke,0.0,% change,51043,2819
Virginia,Craig,0.0,% change,51045,2820
Virginia,Culpeper,0.0,% change,51047,2824
Virginia,Cumberland,0.0,% change,51049,2827
Virginia,Dickenson,0.0,% change,51051,2832
Virginia,Dinwiddie,0.0,% change,51053,2838
Virginia,Essex,0.0,% change,51057,2842
Virginia,Fairfax County,150.0,% change,51059,2849
Virginia,Fauquier,nan,% change,51061,2853
Virginia,Floyd,0.0,% change,51063,2856
Virginia,Fluvanna,0.0,% change,51065,2858
Virginia,Franklin County,0.0,% change,51067,2862
Virginia,Frederick,0.0,% change,51069,2868
Virginia,Giles,0.0,% change,51071,2873
Virginia,Gloucester,0.0,% change,51073,2887
Virginia,Goochland,0.0,% change,51075,2892
Virginia,Grayson,0.0,% change,51077,2896
Virginia,Greene,0.0,% change,51079,2899
Virginia,Greensville,0.0,% change,51081,2902
Virginia,Halifax,0.0,% change,51083,2904
Virginia,Hanover,0.0,% change,51085,2909
Virginia,Henrico,14.285714286,% change,51087,2915
Virginia,Henry,0.0,% change,51089,2918
Virginia,Highland,0.0,% change,51091,2920
Virginia,Isle of Wight,0.0,% change,51093,2925
Virginia,James City,0.0,% change,51095,2930
Virginia,King and Queen,0.0,% change,51097,2936
Virginia,King George,0.0,% change,51099,2938
Virginia,King William,0.0,% change,51101,2943
Virginia,Lancaster,0.0,% change,51103,2948
Virginia,Lee,0.0,% change,51105,2950
Virginia,Loudoun,50.0,% change,51107,2952
Virginia,Louisa,0.0,% change,51109,2953
Virginia,Lunenburg,0.0,% change,51111,2954
Virginia,Madison,0.0,% change,51113,2955
Virginia,Mathews,0.0,% change,51115,2962
Virginia,Mecklenburg,0.0,% change,51117,2964
Virginia,Middlesex,0.0,% change,51119,2965
Virginia,Montgomery,0.0,% change,51121,2966
Virginia,Nelson,0.0,% change,51125,2968
Virginia,New Kent,0.0,% change,51127,2971
Virginia,Northampton,0.0,% change,51131,2982
Virginia,Northumberland,0.0,% change,51133,2983
Virginia,Nottoway,0.0,% change,51135,2984
Virginia,Orange,nan,% change,51137,2985
Virginia,Page,0.0,% change,51139,2986
Virginia,Patrick,0.0,% change,51141,2987
Virginia,Pittsylvania,0.0,% change,51143,2988
Virginia,Powhatan,nan,% change,51145,2989
Virginia,Prince Edward,0.0,% change,51147,2990
Virginia,Prince George,0.0,% change,51149,2991
Virginia,Prince William,120.0,% change,51153,2992
Virginia,Pulaski,0.0,% change,51155,2993
Virginia,Rappahannock,0.0,% change,51157,2994
Virginia,Richmond County,0.0,% change,51159,2995
Virginia,Roanoke County,nan,% change,51161,2996
Virginia,Rockbridge,0.0,% change,51163,2997
Virginia,Rockingham,0.0,% change,51165,2998
Virginia,Russell,0.0,% change,51167,2999
Virginia,Scott,0.0,% change,51169,2585
Virginia,Shenandoah,0.0,% change,51171,2594
Virginia,Smyth,0.0,% change,51173,2600
Virginia,Southampton,0.0,% change,51175,2608
Virginia,Spotsylvania,0.0,% change,51177,2619
Virginia,Stafford,200.0,% change,51179,2629
Virginia,Surry,0.0,% change,51181,2636
Virginia,Sussex,0.0,% change,51183,2647
Virginia,Tazewell,0.0,% change,51185,2656
Virginia,Warren,0.0,% change,51187,2662
Virginia,Washington,0.0,% change,51191,2667
Virginia,Westmoreland,0.0,% change,51193,2684
Virginia,Wise,0.0,% change,51195,2695
Virginia,Wythe,0.0,% change,51197,2699
Virginia,York,-33.333333333,% change,51199,2709
Virginia,Alexandria,0.0,% change,51510,2712
Virginia,Bedford City,nan,% change,51515,2713
Virginia,Bristol,0.0,% change,51520,2716
Virginia,Buena Vista,0.0,% change,51530,2720
Virginia,Charlottesville,0.0,% change,51540,2722
Virginia,Chesapeake,0.0,% change,51550,2724
Virginia,Colonial Heights,0.0,% change,51570,2727
Virginia,Covington,0.0,% change,51580,2729
Virginia,Danville,0.0,% change,51590,2732
Virginia,Emporia,0.0,% change,51595,2736
Virginia,Fairfax City,-50.0,% change,51600,2737
Virginia,Falls Church,-100.0,% change,51610,2740
Virginia,Franklin City,0.0,% change,51620,2744
Virginia,Fredericksburg,0.0,% change,51630,2745
Virginia,Galax,0.0,% change,51640,2747
Virginia,Hampton,0.0,% change,51650,2751
Virginia,Harrisonburg,0.0,% change,51660,2755
Virginia,Hopewell,0.0,% change,51670,2756
Virginia,Lexington,0.0,% change,51678,2760
Virginia,Lynchburg,0.0,% change,51680,2762
Virginia,Manassas,nan,% change,51683,2765
Virginia,Manassas Park,0.0,% change,51685,2768
Virginia,Martinsville,0.0,% change,51690,2771
Virginia,Newport News,33.333333333,% change,51700,2775
Virginia,Norfolk,0.0,% change,51710,2778
Virginia,Norton,0.0,% change,51720,2780
Virginia,Petersburg,0.0,% change,51730,2782
Virginia,Poquoson,0.0,% change,51735,2791
Virginia,Portsmouth,0.0,% change,51740,2795
Virginia,Radford,0.0,% change,51750,2799
Virginia,Richmond City,100.0,% change,51760,2802
Virginia,Roanoke City,66.666666667,% change,51770,2805
Virginia,Salem,0.0,% change,51775,2809
Virginia,Staunton,0.0,% change,51790,2812
Virginia,Suffolk,0.0,% change,51800,2815
Virginia,Virginia Beach,60.0,% change,51810,2826
Virginia,Waynesboro,0.0,% change,51820,2831
Virginia,Williamsburg,0.0,% change,51830,2835
Virginia,Winchester,0.0,% change,51840,2837
Washington,Adams,0.0,% change,53001,2840
Washington,Asotin,50.0,% change,53003,2845
Washington,Benton,0.0,% change,53005,2847
Washington,Chelan,100.0,% change,53007,2852
Washington,Clallam,200.0,% change,53009,2861
Washington,Clark,23.076923077,% change,53011,2865
Washington,Columbia,0.0,% change,53013,2869
Washington,Cowlitz,33.333333333,% change,53015,2871
Washington,Douglas,33.333333333,% change,53017,2877
Washington,Ferry,0.0,% change,53019,2880
Washington,Franklin,0.0,% change,53021,2884
Washington,Garfield,0.0,% change,53023,2886
Washington,Grant,0.0,% change,53025,2889
Washington,Grays Harbor,nan,% change,53027,2894
Washington,Island,0.0,% change,53029,2898
Washington,Jefferson,0.0,% change,53031,2905
Washington,King,25.0,% change,53033,2913
Washington,Kitsap,25.0,% change,53035,2927
Washington,Kittitas,0.0,% change,53037,2932
Washington,Klickitat,0.0,% change,53039,2935
Washington,Lewis,0.0,% change,53041,2940
Washington,Lincoln,0.0,% change,53043,2942
Washington,Mason,0.0,% change,53045,2946
Washington,Okanogan,0.0,% change,53047,2947
Washington,Pacific,0.0,% change,53049,2949
Washington,Pend Oreille,0.0,% change,53051,2951
Washington,Pierce,11.111111111,% change,53053,2956
Washington,San Juan,0.0,% change,53055,2957
Washington,Skagit,50.0,% change,53057,2958
Washington,Skamania,0.0,% change,53059,2959
Washington,Snohomish,28.571428571,% change,53061,2960
Washington,Spokane,0.0,% change,53063,2961
Washington,Stevens,0.0,% change,53065,2963
Washington,Thurston,0.0,% change,53067,2967
Washington,Wahkiakum,0.0,% change,53069,2969
Washington,Walla Walla,50.0,% change,53071,2970
Washington,Whatcom,0.0,% change,53073,2972
Washington,Whitman,nan,% change,53075,2973
Washington,Yakima,-11.111111111,% change,53077,2974
West Virginia,Barbour,0.0,% change,54001,2975
West Virginia,Berkeley,0.0,% change,54003,2976
West Virginia,Boone,0.0,% change,54005,2977
West Virginia,Braxton,nan,% change,54007,2978
West Virginia,Brooke,nan,% change,54009,2979
West Virginia,Cabell,0.0,% change,54011,2980
West Virginia,Calhoun,0.0,% change,54013,2981
West Virginia,Clay,0.0,% change,54015,3000
West Virginia,Doddridge,0.0,% change,54017,3002
West Virginia,Fayette,0.0,% change,54019,3006
West Virginia,Gilmer,0.0,% change,54021,3008
West Virginia,Grant,0.0,% change,54023,3011
West Virginia,Greenbrier,0.0,% change,54025,3013
West Virginia,Hampshire,0.0,% change,54027,3016
West Virginia,Hancock,0.0,% change,54029,3017
West Virginia,Hardy,0.0,% change,54031,3019
West Virginia,Harrison,0.0,% change,54033,3021
West Virginia,Jackson,0.0,% change,54035,3023
West Virginia,Jefferson,0.0,% change,54037,3026
West Virginia,Kanawha,0.0,% change,54039,3027
West Virginia,Lewis,nan,% change,54041,3029
West Virginia,Lincoln,0.0,% change,54043,3031
West Virginia,Logan,0.0,% change,54045,3034
West Virginia,McDowell,-100.0,% change,54047,3037
West Virginia,Marion,0.0,% change,54049,3039
West Virginia,Marshall,0.0,% change,54051,3041
